DNA sample ethnicity and id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,DNA sample ethnicity,sample id
Libyan_Jew:LibyanJew1263,0.055773,0.152329,-0.024136,-0.065892,-0.000615,-0.026495,-0.00893,-0.002769,0.01718,0.026424,0.008931,-0.002997,0.005649,-0.003441,-0.002714,0.00305,0.002477,-0.001394,-0.007039,0.004502,-0.006988,-0.005317,0.011832,-0.00253,0.00455,Libyan_Jew,LibyanJew1263
Libyan_Jew:LibyanJew1438,0.062603,0.142174,-0.034695,-0.072352,0.004924,-0.023148,-0.00329,-0.007384,0.027406,0.017859,0.008931,0.003297,0.011893,-0.00234,-0.002172,0.00716,0.001825,-0.004307,-0.010684,-0.002501,-0.009358,-0.013354,0.015159,-0.007471,0.002395,Libyan_Jew,LibyanJew1438
Libyan_Jew:LibyanJew1462,0.076261,0.147252,-0.025644,-0.068153,0.005539,-0.024542,-0.0047,-0.009692,0.024747,0.021868,0.006008,0.003297,0.003419,-0.001101,0.005429,-0.005038,-0.020601,-0.001647,-0.009176,-0.004377,0.004367,-0.012489,0.007518,0.006145,-0.001557,Libyan_Jew,LibyanJew1462
Libyan_Jew:LibyanJew1601,0.068294,0.144205,-0.03017,-0.072029,0.002154,-0.0251,0.002585,0.001385,0.011249,0.01549,0.00341,-0.01139,0.01115,-0.000688,-0.001357,-0.000796,-0.003651,-0.001014,-0.006159,-0.005378,-0.000998,-0.011747,-0.000123,-0.00723,0.00467,Libyan_Jew,LibyanJew1601
Libyan:LIB11,-0.0387,0.128972,-0.023004,-0.075905,0.010156,-0.035698,-0.021151,0.003,0.061357,0.023326,0.000325,-0.005545,0.023786,-0.005367,0.007193,0.008751,0.011083,-0.004687,-0.031299,0.01013,0.000374,-0.020279,0.016515,-0.012291,-0.00479,Libyan,LIB11
Libyan:LIB12,-0.021626,0.138112,-0.021496,-0.091409,0.016003,-0.029562,-0.027731,0.005077,0.06013,0.022597,0.011042,-0.017385,0.034638,-0.01156,0.010858,0.006232,-0.007823,-0.015963,-0.024008,0.005753,-0.003494,-0.018548,0.007518,-0.000241,0.006107,Libyan,LIB12
Libyan:LIB13,-0.039838,0.128972,-0.02225,-0.088502,0.008925,-0.041555,-0.021621,0.003692,0.052563,0.015855,0.00682,-0.014687,0.029286,-0.007432,0.009365,0.001061,0.001565,-0.011655,-0.027151,0.009129,-0.004367,-0.012118,0.006779,-0.000482,0.003832,Libyan,LIB13
Libyan:LIB16,-0.158214,0.107646,0.003017,-0.053618,0.006463,-0.022311,-0.027731,0.013153,0.055835,-0.008565,-0.001137,-0.002098,0.004162,-0.000826,0.014794,-0.014983,-0.005607,-0.01837,-0.023883,-0.002126,-0.006613,-0.016446,0.00419,0.005543,0.000239,Libyan,LIB16
Libyan:LIB173,-0.030732,0.14319,-0.02225,-0.077197,0.032006,-0.039602,-0.020211,-0.003461,0.064016,0.020775,0.016401,-0.008542,0.030624,-0.003853,0.006243,-0.014452,-0.014081,-0.014316,-0.027151,0.015507,-0.019466,-0.013478,0.011216,-0.000602,0.003832,Libyan,LIB173
Libyan:LIB18,-0.027318,0.13405,-0.030924,-0.090117,0.003077,-0.037092,-0.022561,0.002769,0.050926,0.008383,0.012666,-0.017235,0.035084,-0.003716,0.004614,0.00769,-0.001565,-0.001014,-0.012318,0.012756,-0.004367,-0.006183,0.005669,-0.003615,0.001557,Libyan,LIB18
Libyan:LIB19,-0.048944,0.13405,-0.015085,-0.083657,0.015695,-0.042112,-0.018566,-0.002538,0.052358,0.00492,0.009256,-0.009591,0.022299,-0.004954,0.014115,0.014054,0.010431,-0.016723,-0.031676,0.00988,0.000624,-0.012489,0.021568,0.011809,-0.008023,Libyan,LIB19
Libyan:LIB23,-0.034147,0.127957,-0.015839,-0.075905,0.013233,-0.033467,-0.026321,0.004846,0.046836,0.020046,0.007145,-0.013938,0.024975,-0.016652,0.01045,0.001061,0.011083,-0.013809,-0.023631,0.018009,-0.000749,-0.020897,0.006779,-0.003976,0.003233,Libyan,LIB23
Libyan:LIB27,-0.026179,0.133034,-0.027153,-0.087533,-0.002154,-0.039602,-0.028201,0.001154,0.041723,0.003462,0.010555,-0.020682,0.04103,-0.006744,0.001221,-0.000265,-0.009518,0.000633,-0.015084,0.012631,-0.003993,-0.008285,0.007765,0.00735,-0.003113,Libyan,LIB27
Libyan:LIB3,-0.03187,0.14319,-0.036204,-0.097546,0.001846,-0.039881,-0.019506,-0.007154,0.052154,0.005103,0.006171,-0.015286,0.0388,0.004266,0,0.005701,-0.021644,-0.008615,-0.004777,0.008879,0.006114,-0.001237,-0.000616,-0.000843,0.000239,Libyan,LIB3
Libyan:LIB30,-0.043253,0.129988,-0.032432,-0.088825,0.004001,-0.036535,-0.026556,-0.000692,0.055221,-0.003098,0.009581,-0.009442,0.044152,-0.00055,0.006379,0.008486,-0.010952,-0.006208,-0.016969,0.009505,0.001373,0.000866,0.01023,-0.008435,0.003832,Libyan,LIB30
Libyan:LIB32,-0.10927,0.11577,-0.009428,-0.062662,0.01231,-0.029005,-0.016216,0.006,0.047859,0.005467,-0.00065,-0.009442,0.024826,-0.008945,0.007465,-0.001989,0,-0.005068,-0.02426,0.012631,-0.010357,-0.021392,0.012202,0.004217,0,Libyan,LIB32
Libyan:LIB33,-0.149108,0.117801,-0.030547,-0.060724,-0.003385,-0.029562,-0.011045,0.003923,0.03886,0.000364,0.004547,-0.007643,0.029732,0.005367,0.009636,-0.009414,-0.015385,0.002027,-0.003645,0.012256,0.001248,0.003462,-0.002958,0.011206,-0.001078,Libyan,LIB33
Libyan:LIB5,-0.021626,0.133034,-0.021873,-0.076874,0.014464,-0.032072,-0.023736,0.007846,0.06013,0.016766,0.009094,-0.017684,0.02884,-0.010046,0.010858,-0.003182,-0.003129,-0.013809,-0.025391,0.013381,-0.007237,-0.026338,0.019103,0.011086,0.00455,Libyan,LIB5
Libyan:LIB50,-0.030732,0.140143,-0.012068,-0.076551,0.01231,-0.026495,-0.020211,0.006923,0.0452,0.0277,-0.001137,-0.012739,0.019921,-0.002064,0.016694,-0.016839,-0.019558,-0.010515,-0.011187,0.008129,-0.007612,-0.020526,0.013557,-0.010965,0.005868,Libyan,LIB50
Libyan:LIB51,-0.013659,0.12491,-0.028284,-0.099807,0.001846,-0.034025,-0.019036,0.006,0.044177,-0.010752,0.007957,-0.017385,0.038057,0.00055,0.005429,0.01843,-0.001565,-0.013176,-0.012696,0.016258,0.007736,-0.007048,-0.001602,0.004217,-0.00934,Libyan,LIB51
Libyan:LIB7,-0.033009,0.137096,-0.02753,-0.093024,0.00677,-0.040718,-0.019506,0.003,0.060744,0.009112,0.003897,-0.012589,0.030921,-0.008533,0.00855,-0.002917,-0.003912,-0.013936,-0.021494,0.015883,-0.000998,-0.011623,0.005669,0.001325,-0.002515,Libyan,LIB7
Libyan:LIB8,-0.039838,0.146236,-0.025267,-0.082042,0.008001,-0.033467,-0.010105,0.005538,0.055017,0.012574,0.009094,-0.010191,0.028989,-0.008533,0.008143,-0.016839,-0.005607,-0.003674,-0.025517,0.011005,0.009733,-0.017311,0.017624,0.005181,-0.005868,Libyan,LIB8
Libyan:LIB9,-0.007968,0.123895,-0.018102,-0.076228,0.008925,-0.034025,-0.018096,-0.001615,0.044177,0.012574,-0.005034,-0.013338,0.025124,-0.005367,0.009908,-0.000265,0.014212,-0.013049,-0.020112,0.014507,-0.011355,-0.022134,0.017378,-0.005302,-0.004191,Libyan,LIB9
Lithuanian_PA:LTG-1352,0.137726,0.125926,0.078441,0.07429,0.041854,0.032072,0.010575,0.014076,0.000205,-0.025695,-0.009419,-0.007044,0.019921,0.0278,-0.00855,0.00716,0.000261,-0.000507,0.005531,0.002501,0.000624,-0.003215,0.010723,-0.001928,-0.002515,Lithuanian_PA,LTG-1352
Lithuanian_PA:LTG-1366,0.132035,0.118817,0.086738,0.075582,0.046778,0.031236,0.0094,0.012461,-0.00409,-0.026606,-0.007307,-0.008243,0.015461,0.028213,-0.011808,-0.000265,0.003912,-0.002154,-0.000377,0.005503,-0.000998,-0.00272,0.008258,-0.006989,0.002155,Lithuanian_PA,LTG-1366
Lithuanian_PA:LTG-156,0.129758,0.117801,0.077687,0.084949,0.040315,0.032909,0.00752,0.014076,-0.005931,-0.028247,-0.001949,-0.007194,0.018583,0.021607,-0.014115,0.000398,0.004303,0.00228,0.004022,0.004502,-0.004742,-0.000742,0.006286,-0.007471,-0.001078,Lithuanian_PA,LTG-156
Lithuanian_PA:LTG-173,0.132035,0.133034,0.078818,0.074613,0.044624,0.0251,0.005405,0.011999,0.000614,-0.021322,-0.001949,-0.005395,0.015758,0.030002,-0.00855,0.006497,0.005998,-0.00114,0.005531,0.003502,-0.007986,-0.010016,0.010353,-0.009881,-0.001916,Lithuanian_PA,LTG-173
Lithuanian_PA:LTG-396,0.130897,0.125926,0.079572,0.079135,0.042777,0.02761,0.00658,0.011999,-0.005727,-0.034989,0.003735,-0.012139,0.025718,0.031791,-0.014929,0.008221,0.004172,0.003294,0.007165,0.001626,-0.008735,-0.003586,0.013557,-0.00723,-0.003952,Lithuanian_PA,LTG-396
Lithuanian_PA:LTG-778,0.135449,0.116786,0.081458,0.073644,0.042469,0.031794,0.008695,0.013615,-0.010022,-0.024784,-0.001786,-0.009591,0.016204,0.025735,-0.007872,0.001989,0.002738,0.000507,0.004651,-0.003126,-0.007612,-0.001607,0.002342,-0.010965,-0.001197,Lithuanian_PA,LTG-778
Lithuanian_PA:LTG-788,0.138864,0.131003,0.075801,0.070414,0.040931,0.026774,0.010575,0.014769,-0.002863,-0.024602,-0.004547,-0.010041,0.01888,0.025598,-0.016558,0.003315,0.005867,0.002787,0.000126,-0.009004,-0.009358,0.000371,0.010353,-0.000361,0.001317,Lithuanian_PA,LTG-788
Lithuanian_PA:LTG-804,0.133173,0.123895,0.078441,0.064277,0.037545,0.025379,0.011045,0.014307,-0.002045,-0.024237,-0.004872,-0.013188,0.01888,0.022432,-0.012622,0.000663,0.007041,0.003167,0.004777,0.004377,-0.009608,-0.004822,0.013311,-0.007591,0.00491,Lithuanian_PA,LTG-804
Lithuanian_PZ:LTG-1034,0.130897,0.12491,0.085984,0.088179,0.041854,0.034304,0.00846,0.013384,-0.003886,-0.033349,-0.005034,-0.010191,0.019475,0.025873,-0.001086,0.005569,0.007823,-0.001014,0.001131,0.007253,-0.004617,-0.004204,0.012325,-0.009037,-0.002036,Lithuanian_PZ,LTG-1034
Lithuanian_PZ:LTG-1079,0.141141,0.12491,0.086738,0.086564,0.044008,0.034304,0.012691,0.017538,-0.0045,-0.03426,-0.010068,-0.014537,0.020664,0.022983,-0.013029,-0.000663,0.002608,-0.006588,-0.005782,0.004127,-0.002121,-0.000495,0.007888,-0.009158,-0.005269,Lithuanian_PZ,LTG-1079
Lithuanian_PZ:LTG-1099,0.134311,0.128972,0.093149,0.09044,0.047086,0.035977,0.010105,0.016384,0.003477,-0.035172,-0.012342,-0.014237,0.022002,0.04225,-0.009636,-0.011668,-0.011735,-0.000507,-0.001383,0.003001,-0.004866,-0.003586,0.001602,-0.013496,0.003113,Lithuanian_PZ,LTG-1099
Lithuanian_PZ:LTG-293,0.137726,0.125926,0.09164,0.080427,0.043085,0.039881,0.014101,0.01223,-0.012271,-0.037905,-0.004872,-0.014987,0.024232,0.03702,-0.009908,-0.007558,-0.004694,-0.002787,0.001383,-0.003252,-0.00025,-0.005193,0.011832,-0.008796,-0.002395,Lithuanian_PZ,LTG-293
Lithuanian_PZ:LTG-748,0.130897,0.127957,0.092017,0.089148,0.048932,0.03765,0.009165,0.014538,-0.003272,-0.041185,-0.006333,-0.014087,0.021556,0.036057,-0.005293,-0.006099,-0.016298,-0.00076,0.005154,0.002751,0.000624,-0.009769,0.007395,-0.011809,0.004071,Lithuanian_PZ,LTG-748
Lithuanian_PZ:LTG-759,0.136588,0.126941,0.085229,0.086887,0.0437,0.035419,0.00752,0.01823,-0.002659,-0.034625,-0.005684,-0.015436,0.030475,0.033029,-0.002986,-0.005701,-0.016037,0.00076,0.004399,-0.003502,-0.004118,-0.006925,0.005916,-0.00976,-0.001317,Lithuanian_PZ,LTG-759
Lithuanian_PZ:LTG-773,0.130897,0.121864,0.081458,0.082365,0.037545,0.031236,0.00846,0.015922,0.00225,-0.029887,-0.007307,-0.013188,0.027502,0.03592,-0.010315,-0.006099,-0.004042,-0.001774,-0.00264,0.008754,-0.005989,-0.009892,0.009737,-0.008676,0.002155,Lithuanian_PZ,LTG-773
Lithuanian_PZ:LTG-883,0.142279,0.123895,0.095789,0.084626,0.048624,0.037371,0.008695,0.013153,-0.004295,-0.032438,-0.007957,-0.012589,0.023042,0.021882,-0.008686,-0.00411,-0.001434,0.00266,0.001006,-0.000125,0.003494,-0.00779,0.008381,-0.00482,0.004191,Lithuanian_PZ,LTG-883
Lithuanian_PZ:LTG-885,0.134311,0.122879,0.085229,0.094962,0.045855,0.034582,0.013866,0.016153,0.000818,-0.032802,-0.004547,-0.010191,0.02111,0.030002,-0.005293,0.002254,0.008605,-0.004687,-0.002137,0.013632,-0.004243,-0.008532,0.013064,-0.006386,-0.000718,Lithuanian_PZ,LTG-885
Lithuanian_PZ:LTG-895,0.137726,0.126941,0.086738,0.087533,0.044931,0.033746,0.013396,0.019153,-0.005727,-0.035901,-0.003735,-0.010341,0.020515,0.030139,-0.004886,0.001856,0.000391,-0.001647,0.007039,0.001626,-0.001373,-0.003091,0.006286,-0.008194,0.003353,Lithuanian_PZ,LTG-895
Lithuanian_RA:LTG-102,0.130897,0.118817,0.082589,0.082042,0.048009,0.03012,0.00846,0.011307,-0.002454,-0.034989,-0.007307,-0.013938,0.024975,0.033305,-0.019679,0.001591,0.007562,-0.00076,0.007542,0.006378,0.001373,-0.004946,0.014913,-0.010724,0.000359,Lithuanian_RA,LTG-102
Lithuanian_RA:LTG-139,0.135449,0.127957,0.081458,0.080427,0.048317,0.032909,0.010575,0.017538,-0.009817,-0.02934,-0.004384,-0.012289,0.022448,0.028763,-0.016694,-0.000663,0.010691,0,0.00352,-0.001876,-0.002121,-0.002102,0.011955,-0.005181,-0.005987,Lithuanian_RA,LTG-139
Lithuanian_RA:LTG-21,0.130897,0.131003,0.080327,0.073644,0.034776,0.030678,0.00658,0.011076,-0.004909,-0.033896,0.000974,-0.014087,0.024232,0.032479,-0.011401,0.005038,0.006258,-0.004054,0.00088,0.000375,-0.007362,-0.001855,0.010599,-0.005181,0.004191,Lithuanian_RA,LTG-21
Lithuanian_RA:LTG-225,0.135449,0.122879,0.086738,0.081719,0.039084,0.029562,0.013161,0.012692,-0.005522,-0.034078,-0.003085,-0.010641,0.021704,0.028763,-0.021308,-0.002784,-0.000522,-0.003294,0.001885,0.001251,-0.009234,-0.004328,0.009367,-0.005302,-0.004311,Lithuanian_RA,LTG-225
Lithuanian_RA:LTG-26,0.133173,0.125926,0.080327,0.083334,0.036007,0.032351,0.011751,0.016845,-0.000409,-0.034807,-0.004222,-0.012439,0.025421,0.029451,-0.009093,0.006232,0.008084,-0.002027,0.009176,0.001876,-0.009858,-0.01051,0.008011,-0.006145,0.002155,Lithuanian_RA,LTG-26
Lithuanian_RA:LTG-325,0.135449,0.125926,0.088246,0.076228,0.037853,0.034025,0.01034,0.020076,0.001023,-0.035354,0.000812,-0.018583,0.025867,0.024222,-0.011536,-0.00053,0.009648,-0.004434,0.00088,0.005002,-0.003868,-0.007172,0.007888,-0.009399,0.001197,Lithuanian_RA,LTG-325
Lithuanian_RA:LTG-334,0.130897,0.12491,0.084098,0.080104,0.045855,0.020638,0.015746,0.015461,-0.003272,-0.029522,0.002111,-0.012889,0.022596,0.033855,-0.012758,0.001591,0.001043,0.003167,0.003771,0.005002,-0.00574,-0.007543,0.003944,-0.000361,0,Lithuanian_RA,LTG-334
Lithuanian_RA:LTG-345,0.143417,0.120848,0.086361,0.08075,0.050163,0.03263,0.013161,0.013384,-0.006749,-0.031345,-0.007632,-0.009142,0.025718,0.027525,-0.014658,0.001061,0.008605,0.002914,0.004777,0.002876,-0.002496,-0.004822,0.008011,-0.011086,0.000838,Lithuanian_RA,LTG-345
Lithuanian_RA:LTG-351,0.137726,0.122879,0.076555,0.08075,0.040931,0.022869,0.016921,0.019615,-0.003272,-0.029158,-0.00406,-0.013938,0.022596,0.030552,-0.014929,-0.000133,0.004433,-0.000887,0.012318,0.006503,-0.004243,-0.005935,0.015529,-0.006868,-0.003353,Lithuanian_RA,LTG-351
Lithuanian_RA:LTG-64,0.137726,0.119832,0.086361,0.086241,0.050163,0.028447,0.016451,0.014076,-0.009613,-0.03098,-0.00341,-0.006744,0.024975,0.031103,-0.020901,0.005834,0.014212,-0.004561,0.004651,0.002751,-0.009733,-0.011129,0.010353,-0.006145,0.001197,Lithuanian_RA,LTG-64
Lithuanian_SZ:LTG-1112,0.136588,0.123895,0.084098,0.085272,0.047393,0.030678,0.00799,0.016153,-0.000205,-0.030251,-0.001949,-0.016335,0.025124,0.025047,-0.020765,0.000265,0.004172,-0.001394,-0.001634,-0.00075,-0.002745,0.000247,0.008997,-0.01217,0.010298,Lithuanian_SZ,LTG-1112
Lithuanian_SZ:LTG-1123,0.134311,0.128972,0.087869,0.090763,0.043393,0.03514,0.012691,0.015692,-0.005113,-0.040274,-0.003573,-0.013938,0.021258,0.029864,-0.012758,0.000398,0.005867,0.000507,0.000251,-0.001751,-0.004243,-0.008408,0.005793,-0.006145,0.000239,Lithuanian_SZ,LTG-1123
Lithuanian_SZ:LTG-1127,0.132035,0.125926,0.083344,0.085918,0.050471,0.034861,0.009635,0.016153,0.001023,-0.036812,-0.004222,-0.01124,0.021407,0.03413,-0.010179,0.003978,0.000522,-0.007981,0.007542,0.005127,-0.006239,-0.008161,0.007025,-0.013616,0.000958,Lithuanian_SZ,LTG-1127
Lithuanian_SZ:LTG-413,0.134311,0.12491,0.084475,0.091086,0.0397,0.020917,0.019741,0.017999,-0.005113,-0.031527,0.000487,-0.012739,0.023488,0.0278,-0.008686,0.003713,0.004955,0.003167,-0.002011,0.002626,-0.01148,-0.002473,0.005669,-0.011809,0.004191,Lithuanian_SZ,LTG-413
Lithuanian_SZ:LTG-645,0.132035,0.129988,0.090886,0.092378,0.048932,0.034861,0.01034,0.017999,-0.001636,-0.033714,-0.00747,-0.011839,0.020961,0.030002,-0.013301,0.001458,0.01017,-0.000127,0.001508,0.007504,0.00262,-0.005564,0.008504,-0.00976,0.002395,Lithuanian_SZ,LTG-645
Lithuanian_SZ:LTG-661,0.134311,0.122879,0.07995,0.083657,0.043085,0.034304,0.016216,0.017768,0.000409,-0.033531,-0.004547,-0.013938,0.027651,0.029451,-0.013165,0.002519,0.010691,-0.003801,0.000754,-0.001751,0.001996,-0.009274,0.013804,-0.007953,0.002754,Lithuanian_SZ,LTG-661
Lithuanian_SZ:LTG-667,0.134311,0.132019,0.093526,0.094316,0.048317,0.029841,0.013631,0.021691,-0.007976,-0.039727,-0.006496,-0.008542,0.022299,0.034268,-0.015065,-0.000928,0.004824,-0.000887,-0.001131,0.007504,-0.001373,0.000495,0.002465,-0.01458,0.000599,Lithuanian_SZ,LTG-667
Lithuanian_SZ:LTG-678,0.135449,0.123895,0.084475,0.081719,0.040931,0.032072,0.012456,0.020076,0.001023,-0.037176,-0.000487,-0.013638,0.022745,0.028213,-0.003529,0.002519,0.00339,-0.00228,0.006536,-0.002876,-0.001996,-0.010881,0.0053,-0.006868,0.00491,Lithuanian_SZ,LTG-678
Lithuanian_SZ:LTG-918,0.140002,0.12491,0.088623,0.082365,0.050471,0.030678,0.014336,0.020768,-0.002863,-0.033531,-0.002273,-0.013338,0.025272,0.024084,-0.018051,0.001724,0.002347,-0.003294,0.003017,0.007629,-0.006239,-0.013725,0.008997,-0.012893,0.004071,Lithuanian_SZ,LTG-918
Lithuanian_SZ:LTG-965,0.134311,0.120848,0.084098,0.089794,0.035699,0.032072,0.011045,0.02123,0.000818,-0.036994,-0.008607,-0.011839,0.024826,0.033167,-0.008415,0.002917,0.004172,0.003294,0.006034,-0.001751,0.000125,-0.009892,0.003697,-0.008435,-0.001078,Lithuanian_SZ,LTG-965
Lithuanian_VA:LTG-372,0.134311,0.126941,0.086361,0.078489,0.040931,0.028447,0.0094,0.018692,0.002045,-0.023691,-0.005196,-0.020532,0.022894,0.032754,-0.010315,-0.001061,0.002999,-0.003041,0.000503,0.003752,-0.004243,-0.000989,0.006286,-0.007591,0.001437,Lithuanian_VA,LTG-372
Lithuanian_VA:LTG-439,0.129758,0.129988,0.087492,0.074613,0.044931,0.02761,0.0094,0.015922,-0.002659,-0.028064,-0.003085,-0.010341,0.020069,0.024772,-0.008958,0.007292,0.001695,-0.002787,0.002137,0.005628,-0.000624,-0.006677,0.010353,-0.006266,-0.000359,Lithuanian_VA,LTG-439
Lithuanian_VA:LTG-471,0.137726,0.128972,0.082212,0.075582,0.044316,0.03263,0.013161,0.008538,-0.004909,-0.033167,-0.006333,-0.008992,0.017393,0.027937,-0.005293,0.003845,0.013169,0.00114,-0.005656,0.008379,-0.001747,-0.002102,0.011955,-0.00964,-0.002874,Lithuanian_VA,LTG-471
Lithuanian_VA:LTG-483,0.132035,0.125926,0.078064,0.069445,0.042777,0.02761,0.011281,0.017999,-0.009408,-0.028064,-0.001299,-0.012289,0.019029,0.029314,-0.014251,0.002254,0.008475,-0.000507,0.005531,0.007003,-0.000499,-0.004822,0.004437,-0.005302,0.002395,Lithuanian_VA,LTG-483
Lithuanian_VA:LTG-502,0.12862,0.123895,0.090886,0.080104,0.040007,0.029005,0.010105,0.02123,-0.006749,-0.031891,-0.000812,-0.01139,0.019772,0.026424,-0.011808,0.00358,0.008475,-0.001774,0.005279,0.008004,-0.004991,-0.007543,0.007148,-0.006266,0.004191,Lithuanian_VA,LTG-502
Lithuanian_VA:LTG-514,0.136588,0.120848,0.071653,0.062339,0.044931,0.026216,0.0047,0.012692,-0.003886,-0.035172,-0.000974,-0.013038,0.021704,0.028626,-0.013029,0.000133,0.004303,-0.000127,0.005656,0.00963,-0.004617,-0.002102,0.013311,-0.014098,0.000718,Lithuanian_VA,LTG-514
Lithuanian_VA:LTG-597,0.134311,0.129988,0.089,0.089148,0.043393,0.029005,0.008695,0.015922,0.003681,-0.036812,-0.002111,-0.013938,0.017393,0.026974,-0.006107,0.005967,0.007562,-0.00038,0.003017,0.004252,-0.010731,-0.004575,0.002711,-0.001566,0.003712,Lithuanian_VA,LTG-597
Lithuanian_VA:LTG-598,0.135449,0.122879,0.078064,0.069768,0.039392,0.024263,0.00987,0.008307,-0.001841,-0.024237,-0.000487,-0.017235,0.022448,0.029038,-0.01045,0.002254,0.004172,0,0.002765,0.008629,-0.009234,-0.004946,0.008627,-0.010965,-0.001557,Lithuanian_VA,LTG-598
Lithuanian_VA:LTG-603,0.140002,0.127957,0.078818,0.075259,0.04924,0.021753,0.008225,0.015692,0,-0.02934,-0.005359,-0.014387,0.018731,0.026148,-0.018187,0.004508,0.008084,0.001647,0.002891,0.000125,0.004118,-0.002968,0.003944,-0.008194,-0.008861,Lithuanian_VA,LTG-603
Lithuanian_VA:LTG-625,0.135449,0.119832,0.082212,0.076228,0.043393,0.032351,0.015041,0.013846,0.003272,-0.028247,-0.003897,-0.016186,0.020961,0.028075,-0.012215,0.000663,0.002477,0.000127,0.001006,0.005753,-0.004742,-0.011376,0.003574,-0.008917,-0.007424,Lithuanian_VA,LTG-625
Lithuanian_VZ:LTG-529,0.136588,0.128972,0.082212,0.077197,0.054472,0.033746,0.013631,0.020538,0.001432,-0.029522,-0.001949,-0.006744,0.021556,0.027387,-0.018322,-0.012331,-0.004172,0.003674,0.004525,-0.004502,-0.004617,-0.008656,0.014913,-0.008314,-0.00012,Lithuanian_VZ,LTG-529
Lithuanian_VZ:LTG-532,0.144555,0.132019,0.087492,0.080427,0.045239,0.033188,0.011751,0.020076,-0.007772,-0.034078,-0.003248,-0.010641,0.016501,0.031103,-0.002172,-0.00358,-0.002477,-0.003167,0.004274,-0.00075,-0.002745,-0.002844,0.002958,-0.00482,0.001078,Lithuanian_VZ,LTG-532
Lithuanian_VZ:LTG-553,0.136588,0.117801,0.094657,0.084626,0.04647,0.035419,0.014101,0.021691,-0.001023,-0.031345,-0.00682,-0.007943,0.018434,0.02257,-0.003257,-0.005436,0.005476,0.002407,0.005028,0.004502,-0.005615,-0.011623,0.012448,-0.000843,-0.003712,Lithuanian_VZ,LTG-553
Lithuanian_VZ:LTG-587,0.136588,0.127957,0.092395,0.082688,0.042777,0.038766,0.010575,0.017076,-0.003272,-0.033714,-0.002923,-0.010041,0.016204,0.036195,-0.009908,-0.009149,-0.004824,-0.003547,0.004525,0.004002,-0.006489,-0.007296,0.010476,-0.006025,-0.000838,Lithuanian_VZ,LTG-587
Lithuanian_VZ:LTG-591,0.135449,0.127957,0.075424,0.082042,0.0397,0.023985,0.009635,0.016615,-0.003068,-0.031345,-0.007307,-0.005545,0.020664,0.03413,-0.007872,0.003447,-0.000391,0.000633,0.000754,0.001376,-0.001373,-0.007914,0.003451,-0.000843,-0.000838,Lithuanian_VZ,LTG-591
Lithuanian_VZ:LTG-592,0.145694,0.122879,0.082967,0.087533,0.043085,0.03514,0.010105,0.009461,-0.007772,-0.03262,-0.002111,-0.016485,0.015609,0.026561,-0.012486,-0.003447,-0.006389,0.002914,-0.001131,0.003627,-0.007112,-0.005441,0.006409,-0.008314,-0.004071,Lithuanian_VZ,LTG-592
Lithuanian_VZ:LTG-664,0.133173,0.128972,0.081835,0.077197,0.042777,0.031794,0.00705,0.020538,-0.002045,-0.029887,-0.002598,-0.010041,0.020367,0.032066,-0.012486,-0.000265,0.005737,0.004434,0.008799,0.002876,-0.001123,0.004451,0.002588,-0.012652,-0.000838,Lithuanian_VZ,LTG-664
Lithuanian_VZ:LTG-935,0.129758,0.122879,0.083721,0.08721,0.040931,0.029284,0.00705,0.014999,-0.005318,-0.029704,-0.001949,-0.010191,0.030475,0.031103,-0.017101,-0.005701,0.002217,0.002914,-0.000754,-0.000375,-0.005989,-0.006059,0.013557,-0.005181,-0.001197,Lithuanian_VZ,LTG-935
Luhya_Kenya:NA19017,-0.604401,0.058901,0.016593,0.005491,-0.001539,0.011435,-0.016921,0.020538,-0.002659,-0.017495,0.009419,0.017385,-0.026016,-0.004542,-0.030809,0.02148,-0.020079,-0.017356,-0.005656,-0.001,-0.00025,-0.003091,0.000246,0.00012,-0.000359,Luhya_Kenya,NA19017
Luhya_Kenya:NA19019,-0.595295,0.061947,0.014331,0.00646,-0.002154,0.006136,-0.016451,0.017076,0.003068,-0.022415,-0.005359,0.016785,-0.034043,-0.001651,-0.033387,0.026916,-0.016168,-0.00228,-0.016592,0.006503,0.00836,-0.002473,0.005053,0.00241,0.000239,Luhya_Kenya,NA19019
