DNA sample ethnicity and id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,DNA sample ethnicity,sample id
NLD_EBA:I20063,0.119514,0.116786,0.058077,0.065569,0.018157,0.034304,0.007285,0.013846,-0.010226,-0.022415,0.000162,0.002248,0.006987,-0.024634,0.013708,0.02254,0.004563,-0.005701,0.001885,0.01138,-0.000125,0.007419,0.010353,0.017954,0.00479,NLD_EBA,I20063
NLD_EIA_low_res:I12903,0.136588,0.121864,0.059585,0.082365,0.028005,0.01506,-0.011751,0.000923,-0.011862,-0.016583,-0.017051,-0.001798,-0.007284,-0.019955,0.014522,-0.022673,-0.013038,-0.015583,0.004902,0.016383,-0.00025,-0.008161,0.003697,0.009519,0.003832,NLD_EIA_low_res,I12903
NLD_EIA:I12905,0.124067,0.126941,0.059585,0.067184,0.048009,0.014223,0.01081,0.010615,-0.003681,-0.010205,-0.007307,-0.001499,-0.023042,-0.021469,0.041666,0.013259,-0.001173,-0.00076,-0.008296,-0.010005,0.00836,0.005688,0.003574,-0.008314,0.011137,NLD_EIA,I12905
NLD_LBA:I11971,0.127482,0.120848,0.068636,0.066861,0.030467,0.01757,0.009635,0.004615,-0.003477,-0.014214,0.00341,0.002548,-0.009663,-0.012799,0.018458,0.002121,-0.007562,-0.000127,-0.00352,0.00075,0.001747,0.006183,0.003204,0.019882,0.000599,NLD_LBA,I11971
NLD_LBA:I20062,0.12862,0.126941,0.073916,0.072029,0.036314,0.027331,0.00423,0.004846,0.002863,-0.017495,0.000325,0.009741,-0.019772,-0.028901,0.031759,0.003978,-0.006389,0.006334,0.001508,0.004002,0.004243,0.006059,0.004437,0.015665,-0.002395,NLD_LBA,I20062
NLD_LIA:I17750,0.133173,0.123895,0.070144,0.048773,0.038469,0.016733,0.009635,0.001615,-0.003272,-0.010387,-0.010393,0.006594,-0.016055,-0.007294,0.018729,0.017767,0.007432,0.001774,0.007416,0.005253,0.004866,0.003215,0.010723,0.018195,-0.003473,NLD_LIA,I17750
NLD_LNB_Bell_Beaker:I13028,0.122929,0.117801,0.058831,0.074613,0.022773,0.017012,0.007285,0.006461,-0.003886,-0.020046,0.003085,0.010041,-0.005352,-0.01734,0.02253,0.008088,-0.010952,-0.00038,-0.005405,-0.006753,0.001123,0.007543,-0.000986,0.006627,-0.005389,NLD_LNB_Bell_Beaker,I13028
NLD_LNB_EBA_Bell_Beaker_low_res:I13026,0.144555,0.103584,0.062979,0.080104,0.018773,0.030957,0.00611,-0.003461,-0.030065,-0.019864,0.001786,-0.004796,-0.009366,-0.009909,0.037459,-0.010872,-0.041462,0.012289,0.007668,0.023511,0.012353,0.002102,0.015036,0.008435,0.002754,NLD_LNB_EBA_Bell_Beaker_low_res,I13026
NLD_LNB_EBA_Bell_Beaker:I13025,0.122929,0.120848,0.068636,0.068799,0.028928,0.031515,0.00188,0.003461,-0.003272,-0.01877,-0.005359,0.003147,-0.004906,-0.000275,0.021851,-0.003447,-0.017732,0.006841,-0.002137,0.004502,0.008859,0.003586,-0.003328,0.00241,-0.003712,NLD_LNB_EBA_Bell_Beaker,I13025
NLD_LNB_EBA_Bell_Beaker:I13027,0.119514,0.120848,0.062602,0.070091,0.024004,0.023706,0.00846,0.009923,-0.005113,-0.015126,-0.004547,0.001349,-0.001635,-0.022157,0.02348,0.010872,0.00013,-0.007981,-0.005531,0.001376,0.007986,0.001731,-0.00419,0.002651,-0.005868,NLD_LNB_EBA_Bell_Beaker,I13027
NLD_LNB2_Bell_Beaker_low_res:I12900,0.130897,0.100537,0.06675,0.072352,0.019696,0.018686,-0.01081,-0.001615,-0.026384,-0.019864,-0.001624,0.012139,-0.029881,-0.023258,0.019137,0.029302,0.007693,0.000127,0.014581,0.008254,0.014849,-0.017188,0.010353,0.019521,0.016046,NLD_LNB2_Bell_Beaker_low_res,I12900
NLD_MBA_LBA:I11629,0.12862,0.131003,0.056945,0.077843,0.030775,0.026774,0.006815,0.007154,0.006749,-0.012028,-0.00341,0.008992,-0.016501,-0.024222,0.045059,0.01843,0.008605,-0.00228,0.01257,0.008629,0.009982,-0.000247,-0.006162,0.015906,-0.00467,NLD_MBA_LBA,I11629
NLD_MBA_LBA:I12083,0.12862,0.129988,0.068636,0.057494,0.036007,0.025379,0.003995,0.008077,0.003068,-0.00656,-0.003735,0.002098,-0.014569,-0.009909,0.025108,0.0179,0.002738,-0.000633,-0.000503,0.003001,0.004617,0.004328,-0.000616,-0.001566,0.005868,NLD_MBA_LBA,I12083
NLD_MBA:I11972,0.132035,0.129988,0.064111,0.073644,0.032621,0.025937,0.007285,0.006692,-0.002045,-0.017677,-0.004872,0.001649,-0.008325,-0.021607,0.024565,0.016176,0.004042,0.005448,0.005028,0.013632,0.015348,-0.003957,0.005423,0.015544,0.003233,NLD_MBA,I11972
NLD_MBA:I11973,0.129758,0.128972,0.062602,0.050711,0.038469,0.017012,0.00564,0.008077,0.00409,-0.002551,-0.007632,0.007044,-0.00996,-0.003578,0.024701,0.015646,-0.004042,0.00152,0.008925,0.00963,0.010981,0.001484,-0.004437,0.011086,0.001078,NLD_MBA,I11973
NLD_MBA:I12081,0.129758,0.132019,0.068636,0.046189,0.03693,0.009203,0.006345,0.000923,0.010431,0.001822,-0.007145,0.001798,-0.01665,-0.014313,0.020765,-0.011403,-0.019949,0.004181,-0.000503,-0.004002,0.012353,0.006925,-0.015776,-0.001205,-0.002874,NLD_MBA,I12081
NLD_MBA:I12082,0.126344,0.121864,0.066373,0.071383,0.030159,0.018128,0.00235,0.002538,-0.005522,-0.008565,-0.006333,0.005245,-0.002825,-0.004679,0.019001,0.01538,-0.002608,0.003167,-0.00088,0.003627,0.006613,0.004946,0.000739,0.011929,-0.001078,NLD_MBA,I12082
NLD_MBA:I17019,0.132035,0.120848,0.060339,0.072998,0.030467,0.023985,0.00987,0.007384,-0.005522,-0.013303,-0.001461,-0.004646,-0.010406,-0.016928,0.025651,0.022142,0.012386,-0.002787,0.004148,0.007003,-0.000749,0.006554,0.003328,0.010122,0.003233,NLD_MBA,I17019
NLD_MBA:I26828,0.121791,0.121864,0.065996,0.071383,0.030467,0.02761,0.004465,0.005307,-0.004295,-0.011116,-0.00341,0.001499,-0.007433,-0.014038,0.029994,0.006895,-0.019297,0.0019,-0.005154,0.007003,0.01148,0.006677,0.000739,0.001807,0.004311,NLD_MBA,I26828
NLD_MBA:I26829,0.127482,0.14319,0.059208,0.040375,0.047393,0.01004,-0.00517,0.000923,0.015339,0.005285,-0.000325,0.008093,-0.016799,-0.010872,0.017779,-0.01127,-0.01356,0.004687,0.008045,-0.008879,0.007861,0,-0.005546,0.006145,-0.001078,NLD_MBA,I26829
NLD_MBA:I26830,0.119514,0.12491,0.062225,0.065892,0.03416,0.023706,0.01034,0.008769,-0.004295,-0.00656,-0.001461,0.000599,-0.004608,-0.012799,0.028366,0.022938,0.002477,0.002914,-0.002011,0.012506,0.015597,0.003091,0.002835,0.013978,0.002515,NLD_MBA,I26830
NLD_MBA:I26831,0.122929,0.131003,0.084852,0.072675,0.040315,0.018128,0,0.007846,0.017794,-0.019317,-0.013965,0.009292,-0.011298,-0.009771,0.020358,0.011535,0,-0.001774,0.011439,0.003877,-0.006239,0.008408,0.018487,0.011447,0.000958,NLD_MBA,I26831
NLD_MBA:I26832,0.130897,0.120848,0.066373,0.076551,0.023081,0.0251,0.005405,0.007154,0.000205,-0.012757,-0.009581,0.003897,-0.008176,-0.019955,0.029858,0.021347,0.018775,-0.000633,-0.003017,0.008129,0.011979,0.00643,0.004314,0.005302,-0.001676,NLD_MBA,I26832
NLD_MIA_LIA:I12906,0.120652,0.13405,0.054682,0.041021,0.037545,0.014223,0.010575,0.005538,0.003068,0.010934,0.000487,0.016935,-0.003122,-0.004542,0.010722,-0.004906,-0.020079,0.003927,-0.000628,0.011506,0.01148,0.012489,-0.004807,-0.001446,0.006706,NLD_MIA_LIA,I12906
NLD_MIA_LIA:I12907,0.138864,0.131003,0.060716,0.063954,0.038469,0.013666,0.00047,-0.004615,0.005931,-0.007107,0.003085,0.013038,-0.014123,-0.019267,0.032166,0.009414,0.009388,-0.000887,0.008799,0.005878,0.008735,0.011994,-0.005053,0.022172,-0.022393,NLD_MIA_LIA,I12907
NOR_Meso:Hum1,0.125205,0.071087,0.152357,0.196062,0.044316,0.06526,-0.004935,0.003231,0.014112,-0.054853,0.010393,-0.015436,0.020812,-0.028626,0.015065,0.03328,-0.002217,0.006461,-0.015335,0.022136,0.018717,0.019784,-0.005423,-0.056514,0.006227,NOR_Meso,Hum1
NOR_Meso:Hum2,0.126344,0.082258,0.158014,0.185726,0.050779,0.061077,0,0.004384,0.024543,-0.048657,0.009581,-0.017834,0.027948,-0.035231,0.027958,0.041633,-0.001695,0.002914,-0.004399,0.03089,0.026079,0.014715,-0.008997,-0.059044,0.000359,NOR_Meso,Hum2
NOR_N_HG:Steigen,0.129758,0.075149,0.156882,0.189602,0.053548,0.066655,-0.00047,0.006,0.022702,-0.054489,0.007632,-0.018583,0.031962,-0.024222,0.026058,0.044152,0.002217,0.00114,-0.002011,0.03039,0.024956,0.010016,-0.008997,-0.060852,0.005508,NOR_N_HG,Steigen
NPL_Chokhopani_2700BP:C1,0.012521,-0.410274,-0.011691,-0.031331,0.017542,0.011435,0.00658,0.011999,0.010022,0.021139,-0.081194,-0.006444,0.010109,-0.004679,-0.011401,0,0.011213,-0.001267,-0.009302,0.009379,0.004991,0.029306,0.004314,0.003615,0.031734,NPL_Chokhopani_2700BP,C1
NPL_Mebrak_2125BP:M63,0.009106,-0.416367,-0.000377,-0.030685,0.023081,0.007809,0.003525,0.012692,0.011453,0.01713,-0.073562,-0.012589,0.015163,-0.006606,-0.003122,0.000133,-0.002347,-0.006841,-0.008422,-0.001251,0.001123,0.031902,0.014913,-0.008073,0.041673,NPL_Mebrak_2125BP,M63
NPL_Samdzong_1500BP:S10,0.020488,-0.404181,-0.001131,-0.036176,0.014772,0.011713,0.00846,0.012923,0.00859,0.010934,-0.070964,-0.01139,0.007582,-0.004679,-0.004343,-0.005436,0.001304,-0.005194,-0.009679,0.002501,-0.001747,0.026585,0.00493,-0.001205,0.0382,NPL_Samdzong_1500BP,S10
NPL_Samdzong_1500BP:S35,0.012521,-0.407227,0.00528,-0.040698,0.015387,0.009203,0.01034,0.004154,0.007363,0.009659,-0.085254,-0.012439,0.012636,-0.000275,-0.009093,-0.002784,-0.003912,-0.005574,-0.001508,0.008879,0.001248,0.03116,0.003697,0.003856,0.041433,NPL_Samdzong_1500BP,S35
NPL_Samdzong_1500BP:S41,0.022765,-0.372699,-0.003771,-0.033915,0.016926,0.006136,-0.00235,0.005307,0.00859,0.00893,-0.080382,-0.008842,0.004757,-0.00867,-0.012893,0.003182,0.002217,-0.003294,-0.007542,0.005878,-0.008735,0.024731,0.000616,0.004338,0.023471,NPL_Samdzong_1500BP,S41
Ostrogothic_Crimea_ACD:KER_1,0.104717,0.125926,-0.010559,-0.034884,-0.008617,-0.017012,-0.002585,-0.004615,-0.023111,-0.000729,0.005196,-0.003747,-0.006541,0.002615,-0.002036,-0.005834,0.001043,-0.011402,-0.005782,0.004877,0.006239,0.011994,0.005916,0.008073,-0.004431,Ostrogothic_Crimea_ACD,KER_1
PAK_Aligrama_H:I8218,0.076261,-0.004062,-0.107857,0.075582,-0.077245,0.038766,0.005875,0.007384,-0.009613,-0.012392,-0.006171,0,-0.001784,-0.004817,0.008007,-0.002387,-0.020601,0.00076,0.002011,-0.007629,-0.00262,-0.001113,0.003204,0.006025,0.000479,PAK_Aligrama_H,I8218
PAK_Aligrama_H:I8220,0.063741,-0.010155,-0.118793,0.068476,-0.079092,0.042391,0.005875,-0.004154,-0.01084,-0.006743,-0.011367,-0.003447,-0.003717,-0.010184,0.002986,0.014717,0.01017,-0.003294,-0.005531,-0.002001,-0.003993,-0.004204,0.003451,-0.008194,0.002754,PAK_Aligrama_H,I8220
PAK_Aligrama_H:I8245,0.05805,-0.035544,-0.128598,0.10013,-0.080015,0.054941,0.00141,0.006231,0.009408,0.000182,-0.006171,-0.002098,0.002379,0.000826,0.00855,0.022408,0.012386,-0.000253,-0.002765,-0.006503,-0.000125,0.001607,-0.003944,-0.001205,-0.002515,PAK_Aligrama_H,I8245
PAK_Aligrama_IA:I6888,0.05122,-0.036559,-0.14142,0.078166,-0.094479,0.052153,0.005405,0.010384,-0.001636,-0.000911,-0.007632,0,-0.002973,0.006606,0,0.00305,-0.003781,-0.000507,0.000251,-0.016633,0.00574,-0.008285,0.002958,0.004338,0.00479,PAK_Aligrama_IA,I6888
PAK_Aligrama_IA:I8219,0.055773,-0.046714,-0.136518,0.080427,-0.09294,0.046854,0.00235,0.005077,-0.011249,-0.005103,-0.008931,0.002847,0.003122,-0.013487,0.012622,0.002254,-0.006519,-0.002787,0.007793,-0.011255,0.007362,-0.010263,0.003697,-0.010363,0.010777,PAK_Aligrama_IA,I8219
PAK_Aligrama_IA:I8246,0.055773,-0.033512,-0.132746,0.068799,-0.089555,0.046575,-0.003055,0.004154,-0.014521,-0.007472,0.002436,-0.003897,0.001933,-0.009358,0.003664,0.006099,-0.004694,0.006208,-0.002263,-0.008504,-0.000749,-0.009521,-0.003328,-0.00976,-0.002275,PAK_Aligrama_IA,I8246
PAK_Arkotkila_IA:I6557,0.069432,0.004062,-0.107857,0.0646,-0.088632,0.044065,0.00423,-0.001385,-0.027202,-0.02606,-0.01429,0.006594,0.0055,-0.003441,0.008822,0.021612,0.016037,0.001014,0.002388,-0.008129,-0.001622,0.007543,0.002711,0.000602,0.011017,PAK_Arkotkila_IA,I6557
PAK_Barikot_H:I6889,0.068294,0.005078,-0.102577,0.069445,-0.071706,0.04769,0.001175,0.001846,-0.017794,-0.008747,0.003573,0.006894,-0.00892,-0.004954,0.017508,0.003713,-0.013038,0.001394,0.000126,-0.017884,0.00549,0.004451,-0.000986,-0.00723,0.006466,PAK_Barikot_H,I6889
PAK_Barikot_H:I6890,0.072847,0.002031,-0.100691,0.058786,-0.068628,0.038766,0,-0.001154,-0.010022,-0.009476,-0.006658,0.002548,-0.001189,-0.008945,0.013165,0.011403,-0.005085,-0.004307,-0.00176,-0.010255,-0.004866,-0.006554,-0.003574,-0.006507,0.002515,PAK_Barikot_H,I6890
PAK_Barikot_H:I7714,0.069432,-0.004062,-0.110873,0.079135,-0.081246,0.039045,0.00376,0.001385,-0.010226,-0.012939,-0.008931,0.003147,-0.0055,-0.013625,0.014522,0.014717,-0.004433,-0.005828,0.00176,-0.006503,-0.002745,-0.004822,-0.009983,0.007712,0.015328,PAK_Barikot_H,I7714
PAK_Barikot_IA:I6545,0.07057,0.00914,-0.106725,0.062339,-0.082785,0.044623,0.00329,0.002308,-0.024338,-0.016766,-0.009743,-0.000749,-0.00773,-0.005505,0.017915,0.012994,-0.007823,-0.010895,-0.005656,-0.008379,-0.001996,-0.010016,0.013311,0.001566,0.012454,PAK_Barikot_IA,I6545
PAK_Barikot_IA:I6546,0.072847,0.021326,-0.097674,0.057817,-0.086785,0.041834,0.010105,-0.006692,-0.035383,-0.012574,-0.007632,0.001649,-0.003122,-0.00578,0.014251,0.004773,-0.012517,0.002914,0.001508,-0.016133,0.004118,-0.004699,-0.001479,-0.001084,-0.000479,PAK_Barikot_IA,I6546
PAK_Barikot_IA:I6548,0.079676,0.023357,-0.090132,0.064277,-0.061242,0.039602,0.005405,-0.010615,-0.02352,-0.010752,0.007145,0.008093,0.009663,-0.018854,0.008143,0.024396,0.012908,-0.000507,-0.004022,-0.001876,0.007612,-0.014715,0.011462,-0.009158,0.009819,PAK_Barikot_IA,I6548
PAK_Barikot_MA:I7715,0.061464,-0.013202,-0.120301,0.080104,-0.074168,0.048248,-0.00517,0.004154,0.002045,-0.00328,-0.007632,-0.003297,0.00892,-0.00812,0.000543,0.013259,0.004563,0.00114,0.003142,-0.004002,-0.00262,-0.001113,0.007272,-0.004699,-0.002155,PAK_Barikot_MA,I7715
PAK_Butkara_H:I6547,0.05805,-0.024373,-0.137272,0.074936,-0.085862,0.05773,0.005405,0.009923,-0.000409,-0.01385,-0.009906,0.006444,0.00446,-0.005918,0.007329,0.001458,-0.00326,0.005954,-0.004902,-0.015132,0.009733,-0.007666,0.004067,-0.001205,0.011376,PAK_Butkara_H,I6547
PAK_Butkara_H:I6549,0.060326,-0.016248,-0.127467,0.084303,-0.082785,0.039881,0.00517,0.006231,0.001432,0.000547,-0.002111,-0.005395,-0.002676,-0.00523,0.005565,0.019888,0.0103,-0.003674,0.000754,-0.008629,0.007112,-0.01422,-0.004683,-0.001205,0.006945,PAK_Butkara_H,I6549
PAK_Butkara_H:I6550,0.059188,-0.019295,-0.131615,0.083334,-0.08894,0.049085,0.00141,-0.006231,-0.006545,0.002005,-0.003085,-0.001199,-0.004014,-0.005643,0.007193,0.017502,0.011995,0.000253,0.006034,-0.011255,-0.007237,-0.00779,-0.001356,-0.003615,0.010059,PAK_Butkara_H,I6550
PAK_Butkara_H:I6551,0.060326,-0.025388,-0.132746,0.073321,-0.089863,0.05271,-0.001645,0.011538,-0.011249,-0.002734,-0.002923,0.001199,-0.006987,-0.004679,0.005836,0.009679,0.008084,-0.001394,0.001634,-0.00025,-0.000624,-0.003462,-0.002711,-0.006507,-0.002754,PAK_Butkara_H,I6551
PAK_Butkara_IA:I12450,0.064879,-0.003047,-0.114645,0.056202,-0.082477,0.038487,0.008695,-0.001154,-0.029451,-0.018224,0.000487,0.006444,-0.014866,-0.000688,0.013843,0.005038,-0.008605,0.001014,0.001257,-0.007253,0.003619,-0.001855,0.010106,-0.017231,0.003592,PAK_Butkara_IA,I12450
PAK_Butkara_IA:I12451,0.05805,0.012186,-0.109742,0.06783,-0.078168,0.044901,0.003525,-0.002077,-0.018203,-0.018588,-0.007145,-0.002098,-0.007582,-0.01679,0.00475,0.010077,0.002477,-0.002534,-0.005531,-0.015883,0.009358,-0.002968,0.005053,-0.009278,0.007544,PAK_Butkara_IA,I12451
PAK_Butkara_IA:I12968,0.07057,0.00914,-0.105971,0.064923,-0.084631,0.039324,0.008695,-0.003,-0.018407,-0.011116,-0.005846,0.005545,0.005352,-0.011836,0.010722,0.029435,0.009909,-0.0019,-0.00264,-0.012131,0.00574,0.004204,-0.005916,0.000361,-0.000718,PAK_Butkara_IA,I12968
PAK_Butkara_IA:I13219,0.069432,-0.004062,-0.101823,0.062339,-0.081861,0.043507,0.00329,0.000462,-0.015544,-0.02442,-0.01429,0.001049,-0.001041,-0.007432,0.002714,0.018828,0.008866,0.00228,0.003268,-0.01113,0,-0.005935,-0.00037,-0.006627,0.005868,PAK_Butkara_IA,I13219
PAK_Gogdara_IA:I8193,0.075123,0.002031,-0.104085,0.068153,-0.08617,0.038766,-0.00235,-0.003,-0.021066,-0.018406,0.001786,-0.007493,-0.002379,-0.008395,0.0076,0.020419,0.001043,-0.001014,-0.002891,-0.007128,-0.001747,-0.002597,0.001725,-0.008435,-0.003952,PAK_Gogdara_IA,I8193
PAK_Gogdara_IA:I8194,0.064879,-0.016248,-0.108611,0.070091,-0.077245,0.051874,0.00611,0.001385,-0.007976,-0.014032,-0.003897,0.002098,-0.004162,0.005092,0.00855,0.000663,-0.01695,0.001014,-0.001383,-0.014382,0.004617,-0.005564,0.002218,-0.009881,0,PAK_Gogdara_IA,I8194
PAK_Katelai_IA:I10523,0.071709,0.011171,-0.12181,0.063308,-0.08063,0.046296,-0.00329,0,-0.023725,-0.010934,-0.00747,-0.005095,-0.005798,-0.012799,0.009229,0.017767,0.005085,-0.002154,-0.00176,-0.011631,-0.004118,-0.005193,0.006286,-0.001566,0.011376,PAK_Katelai_IA,I10523
PAK_Katelai_IA:I12141,0.080814,0.025388,-0.103331,0.070091,-0.077245,0.035977,0.008695,-0.002308,-0.011453,-0.020046,-0.004384,0.000599,-0.012636,-0.011973,0.015065,0.020419,-0.004694,0.001267,-0.00729,-0.009379,-0.000873,-0.002597,-0.001972,-0.009399,0.008263,PAK_Katelai_IA,I12141
PAK_Katelai_IA:I12142,0.072847,-0.007109,-0.103331,0.069122,-0.077861,0.043228,0.007755,0.004384,-0.026384,-0.028611,-0.013965,-0.002548,0.003419,-0.001376,0.018458,-0.002917,-0.016037,0.002154,-0.001257,-0.014132,-0.001123,-0.004204,-0.001232,-0.002289,0.005868,PAK_Katelai_IA,I12142
PAK_Katelai_IA:I12143,0.07057,-0.012186,-0.107857,0.066861,-0.077861,0.034304,0.005405,-0.001154,-0.019634,-0.017312,-0.010555,0.004496,0,0,0.008958,0.018828,0.004433,-0.006588,-0.00729,-0.010255,0.000374,-0.002473,0.006532,0.002289,0.011256,PAK_Katelai_IA,I12143
PAK_Katelai_IA:I12146,0.069432,0.012186,-0.100691,0.065569,-0.074168,0.044065,0.00188,-0.011538,-0.029042,-0.014943,-0.008931,-0.005995,0.001933,-0.012386,0.010993,0.006497,-0.007823,-0.001774,0.004148,-0.007754,0.003369,-0.00779,0.00912,-0.010845,-0.000239,PAK_Katelai_IA,I12146
PAK_Katelai_IA:I12147,0.064879,0.006093,-0.101823,0.068476,-0.079092,0.042391,-0.00423,-0.004154,-0.02986,-0.027153,0.003085,-0.006444,-0.000595,-0.008257,0.015879,0.025855,0.016428,0.007981,0.002765,-0.005753,-0.00549,-0.005564,0.003944,-0.004217,0.008742,PAK_Katelai_IA,I12147
PAK_Katelai_IA:I12149,0.072847,-0.008124,-0.113136,0.067507,-0.081861,0.042949,0.00235,0.004846,-0.02352,-0.010387,-0.010718,0.001349,0.000892,-0.011698,0.005022,0.013657,0.001695,0.002787,0.004902,-0.01138,0.001622,-0.004822,0.007272,0.000843,0.011376,PAK_Katelai_IA,I12149
PAK_Katelai_IA:I12445,0.062603,0.003047,-0.101823,0.061047,-0.071398,0.041276,0.010575,-0.003231,-0.016566,-0.028247,-0.007307,0.000899,0.00223,-0.020781,0.018594,0.021877,-0.002086,0,0.000503,-0.007879,0,-0.003091,0.000616,-0.00482,0.005389,PAK_Katelai_IA,I12445
PAK_Katelai_IA:I12446,0.05122,-0.032497,-0.147454,0.089471,-0.09571,0.054663,-0.00235,0.007615,0.001023,-0.003645,-0.004709,0.006145,0.005352,-0.002752,0.015065,0.007955,0.011865,0.000127,-0.010559,-0.004877,-0.003119,-0.007543,0.002588,-0.008796,0.001676,PAK_Katelai_IA,I12446
PAK_Katelai_IA:I12447,0.072847,0.00914,-0.095789,0.068476,-0.074168,0.04016,-0.00047,-0.001154,-0.013908,-0.01221,-0.01023,0.008243,0.004757,-0.014588,0.014929,0.016309,0.003912,-0.001774,0.000377,-0.014882,-0.001123,0.002473,0.005669,-0.00253,0.001796,PAK_Katelai_IA,I12447
PAK_Katelai_IA:I12448,0.068294,-0.010155,-0.1022,0.072352,-0.070782,0.031236,0.00611,-0.004384,-0.028838,-0.025149,-0.006658,0.005695,-0.005946,-0.012386,0.016286,0.018032,-0.014994,0.006714,0.012696,-0.016383,-0.013102,-0.000742,0.001356,0.00494,-0.001437,PAK_Katelai_IA,I12448
PAK_Katelai_IA:I12454,0.062603,0,-0.099183,0.068799,-0.082785,0.043228,0.003525,0.003692,-0.019634,-0.023691,0.000974,-0.003897,0,-0.011423,0.014929,0.003713,-0.01343,-0.003421,0.001006,-0.011631,0.000499,0.000495,0.002588,-0.003615,0.008143,PAK_Katelai_IA,I12454
PAK_Katelai_IA:I12460,0.048944,-0.033512,-0.147454,0.084626,-0.084631,0.044344,-0.00094,0.001385,0.003681,0.002551,-0.010393,-0.005245,0.01219,-0.008808,-0.000271,0.013126,0.008084,0.005448,-0.002891,-0.001501,-0.000873,-0.012365,0.005546,-0.005302,0.002994,PAK_Katelai_IA,I12460
PAK_Katelai_IA:I12461,0.0774,0.014217,-0.102577,0.062985,-0.086785,0.034304,0.00752,-0.001846,-0.021475,-0.019681,-0.010555,-0.008243,-0.002081,-0.025873,0.014658,0.013524,0.007171,0.003421,0.000628,-0.010505,0.015597,-0.00371,0.001356,-0.000843,-0.006227,PAK_Katelai_IA,I12461
PAK_Katelai_IA:I12462,0.072847,0.011171,-0.105217,0.060724,-0.073552,0.040718,-0.00423,0.001154,-0.025156,-0.014943,-0.000812,0.001499,-0.007284,-0.009221,0.012622,0.014054,-0.001565,-0.00152,0.001257,-0.003001,-0.00025,-0.004451,-0.002588,-0.002169,0.00012,PAK_Katelai_IA,I12462
PAK_Katelai_IA:I12463,0.060326,0.007109,-0.106348,0.059432,-0.076322,0.04769,0.00517,-0.011538,-0.026997,-0.029158,-0.008282,0.001948,-0.007284,-0.003028,0.012486,0.001193,-0.008605,0.009375,-0.005782,-0.005628,0.004492,-0.013849,0.005423,-0.010242,-0.002395,PAK_Katelai_IA,I12463
PAK_Katelai_IA:I12464,0.07057,0.014217,-0.097297,0.071383,-0.081861,0.035419,0.00517,-0.001615,-0.018612,-0.024784,-0.005846,-0.002398,-0.005054,-0.012248,0.013029,-0.001326,-0.013299,0.007601,-0.003142,-0.020635,-0.004866,-0.00779,0.001232,-0.012893,-0.001078,PAK_Katelai_IA,I12464
PAK_Katelai_IA:I12465,0.059188,-0.008124,-0.125204,0.067184,-0.081861,0.056615,0.0094,0.008538,-0.001023,-0.011663,-0.018837,-0.000749,0.00223,-0.022432,0.000543,-0.003447,0.007041,-0.007855,-0.002765,0.006628,0.002121,-0.006183,0.004437,-0.02169,0.008861,PAK_Katelai_IA,I12465
PAK_Katelai_IA:I12470,0.045529,-0.034528,-0.147831,0.085918,-0.091402,0.0502,0.01081,0.004154,0.000409,0.00492,-0.002436,0.005545,0.001041,-0.003441,0.00285,0.001856,-0.001565,-0.000507,0.003268,-0.007379,-0.004243,-0.00136,-0.000616,0,0.006107,PAK_Katelai_IA,I12470
PAK_Katelai_IA:I12471,0.068294,0.002031,-0.108234,0.070737,-0.076014,0.047969,0.002585,-0.003461,-0.020861,-0.015308,-0.005034,0.003447,-0.001189,-0.010872,0.018458,0.006232,-0.002477,-0.001014,0.000126,-0.006253,-0.000374,-0.008161,0.005423,-0.010483,0.007305,PAK_Katelai_IA,I12471
PAK_Katelai_IA:I12472,0.05805,-0.037575,-0.140666,0.083334,-0.072937,0.051874,0.00893,0.004384,0.002659,0.01221,-0.000325,0.01079,-0.015461,-0.002064,0.006243,0.015248,0.012126,-0.001647,-0.002514,-0.006503,-0.007237,0.007914,-0.013188,-0.018798,-0.009819,PAK_Katelai_IA,I12472
PAK_Katelai_IA:I12475,0.075123,0.013202,-0.095034,0.072675,-0.07386,0.033746,0.00987,0.009,-0.010635,-0.019135,0.005684,-0.006444,-0.004014,-0.0139,0.008958,0.010475,0.007302,-0.003167,-0.001006,-0.002376,0.002121,-0.008779,-0.016885,-0.020123,-0.00934,PAK_Katelai_IA,I12475
PAK_Katelai_IA:I12477,0.081953,-0.008124,-0.107102,0.069768,-0.068013,0.037092,0.00141,0.001615,-0.011862,-0.018041,-0.010555,0.00045,-0.009812,-0.022432,0.008415,0.016706,0.014603,-0.005194,0.004148,-0.004877,-0.005366,-0.007048,-0.001479,0.000482,0.001078,PAK_Katelai_IA,I12477
PAK_Katelai_IA:I5396,0.0774,0.013202,-0.104462,0.06137,-0.086478,0.041834,0.0047,0.000231,-0.027611,-0.017859,-0.004547,0.005095,-0.001041,-0.009221,0.012622,0.014187,0.009518,-0.001014,-0.005531,-0.008504,-0.003244,-0.0115,0.001479,-0.002771,-0.002874,PAK_Katelai_IA,I5396
PAK_Katelai_IA:I5397,0.073985,0.00914,-0.112382,0.07429,-0.078784,0.040997,0.00329,-0.004615,-0.011658,-0.019135,-0.002923,-0.001798,0.001635,-0.011423,0.013029,0.007425,-0.004694,0.000507,0.005531,-0.006878,0.006613,-0.01286,0.007395,-0.003976,0.011855,PAK_Katelai_IA,I5397
